Src,Dst,Time
410,594,1083663115
310,119,1083663140
299,598,1083663214
8,7,1083663244
299,62,1083663265
301,292,1083663275
299,598,1083663290
236,233,1083663306
292,301,1083663325
299,598,1083663335
410,411,1083663337
533,172,1083663340
596,255,1083663349
169,330,1083663361
299,342,1083663366
301,292,1083663368
404,299,1083663370
620,584,1083663388
489,45,1083663392
68,576,1083663404
45,489,1083663478
299,342,1083663536
299,598,1083663559
292,301,1083663572
379,479,1083663573
576,598,1083663580
8,7,1083663583
299,342,1083663664
635,548,1083663692
301,292,1083663715
633,123,1083663724
576,68,1083663747
276,343,1083663754
266,596,1083663779
96,489,1083663821
489,96,1083663837
164,444,1083663845
596,266,1083663884
96,489,1083663906
634,68,1083663980
489,45,1083664017
299,342,1083664025
635,548,1083664135
565,240,1083664233
489,45,1083664371
227,349,1083664400
635,548,1083664457
600,301,1083664583
62,299,1083664660
320,231,1083664680
330,292,1083664724
330,169,1083664904
68,292,1083664947
169,299,1083664966
478,594,1083665012
292,68,1083665035
478,599,1083665043
169,330,1083665088
68,292,1083665121
40,68,1083665300
584,620,1083665476
169,370,1083665476
330,292,1083665534
169,330,1083665556
292,169,1083665558
68,292,1083665567
637,386,1083665642
292,330,1083665736
292,68,1083665831
517,468,1083665839
563,5,1083665879
160,638,1083666024
370,169,1083666082
637,386,1083666090
478,548,1083666109
222,236,1083666335
565,386,1083666382
589,311,1083666385
589,106,1083666409
596,222,1083666445
119,639,1083666447
589,556,1083666463
637,386,1083666574
605,240,1083666614
565,386,1083666624
5,563,1083666629
410,478,1083666759
330,181,1083666836
637,386,1083666887
299,342,1083666955
299,62,1083666996
195,217,1083667019
637,66,1083667131
517,365,1083667224
342,299,1083667273
563,349,1083667317
637,386,1083667326
169,292,1083667430
230,567,1083667437
169,370,1083667486
349,260,1083667599
548,521,1083667822
550,362,1083667825
217,119,1083667831
565,386,1083667900
227,563,1083667915
548,411,1083667917
590,585,1083667925
386,637,1083667983
463,637,1083668003
217,195,1083668011
590,301,1083668013
227,349,1083668048
349,227,1083668053
411,548,1083668067
66,637,1083668101
227,349,1083668133
548,411,1083668149
299,62,1083668259
349,227,1083668294
548,463,1083668344
565,386,1083668358
299,62,1083668409
66,631,1083668409
463,548,1083668423
299,91,1083668441
463,349,1083668443
548,463,1083668463
164,227,1083668478
637,386,1083668491
463,548,1083668523
590,301,1083668545
640,66,1083668559
637,386,1083668925
386,637,1083669082
565,386,1083669165
326,616,1083669216
301,637,1083669248
640,598,1083669249
637,301,1083669309
386,637,1083669333
301,637,1083669447
502,284,1083669518
230,641,1083669565
637,301,1083669569
637,386,1083669625
386,637,1083669819
179,220,1083669979
62,567,1083670144
637,386,1083670181
637,43,1083670193
182,451,1083670354
182,395,1083670364
637,43,1083670444
182,637,1083670533
637,386,1083670602
637,182,1083670713
386,637,1083670779
66,637,1083670805
637,66,1083671038
631,66,1083671130
637,386,1083671195
301,637,1083671214
386,612,1083671294
637,66,1083671331
66,631,1083671349
66,637,1083671461
386,637,1083671465
623,643,1083671821
637,386,1083671835
554,444,1083672251
230,441,1083672259
637,386,1083672300
386,637,1083672446
613,324,1083672523
273,395,1083672600
182,637,1083672610
182,395,1083672619
637,386,1083672667
386,637,1083672836
517,599,1083672924
637,96,1083672933
642,66,1083672942
382,217,1083672967
96,637,1083673006
642,96,1083673031
96,642,1083673137
642,96,1083673293
637,96,1083673352
96,637,1083673363
182,637,1083673824
637,386,1083673842
637,182,1083673939
637,66,1083674155
66,637,1083674415
637,386,1083674429
66,637,1083674820
637,386,1083675233
637,66,1083675320
386,637,1083675431
66,637,1083675653
386,637,1083675772
637,66,1083675813
386,637,1083676171
66,637,1083676244
637,66,1083676543
66,637,1083676584
386,637,1083676669
637,386,1083676798
637,66,1083676849
66,637,1083677232
637,66,1083677414
66,637,1083677494
386,637,1083677972
596,81,1083687059
585,92,1083687066
596,91,1083687145
585,590,1083687173
596,95,1083688322
318,616,1083689818
231,320,1083692868
89,56,1083693115
243,621,1083693381
61,637,1083693414
243,230,1083693421
243,644,1083693437
243,645,1083693496
243,646,1083693544
243,634,1083693556
243,647,1083693697
243,62,1083694081
195,641,1083694249
195,600,1083694389
648,195,1083694984
402,266,1083695623
32,236,1083695738
32,67,1083695810
224,388,1083696270
8,165,1083697105
649,297,1083697541
649,297,1083697765
297,275,1083697767
295,502,1083697914
437,554,1083698039
546,276,1083698353
546,596,1083698494
368,487,1083698550
465,462,1083698623
546,623,1083698657
546,450,1083698888
255,5,1083698893
92,585,1083699932
368,630,1083700043
297,547,1083700288
635,28,1083700493
635,586,1083700771
590,585,1083700848
315,408,1083700891
249,273,1083701038
635,362,1083701070
597,230,1083701311
513,76,1083701705
315,650,1083703315
315,650,1083703322
315,460,1083703545
650,172,1083703648
635,650,1083703768
259,426,1083704228
259,30,1083704540
313,202,1083704719
596,527,1083706367
172,650,1083706666
517,376,1083707101
565,249,1083707109
138,324,1083707109
650,172,1083707118
475,425,1083707161
217,363,1083707228
172,650,1083707248
575,530,1083707357
650,172,1083707374
402,374,1083707489
475,650,1083707584
202,313,1083707962
635,650,1083708291
363,217,1083708299
635,28,1083708333
597,450,1083708476
475,363,1083708510
635,362,1083708596
475,425,1083708631
475,425,1083708857
425,475,1083708897
151,343,1083709076
475,278,1083709227
475,425,1083709514
600,299,1083709578
576,519,1083709909
299,600,1083709975
230,558,1083710116
604,627,1083710487
627,395,1083710734
346,408,1083710843
230,558,1083711392
585,590,1083711895
324,138,1083711903
451,558,1083711940
266,402,1083711993
266,558,1083712383
249,273,1083712394
585,550,1083712402
607,478,1083712421
249,273,1083712653
315,290,1083712809
585,643,1083712867
607,585,1083712908
558,451,1083713039
550,585,1083713039
550,607,1083713493
96,290,1083713587
230,558,1083713934
96,642,1083713975
558,230,1083714011
278,610,1083714241
230,558,1083714374
26,96,1083714533
558,230,1083714698
558,230,1083714771
635,282,1083714967
652,450,1083715237
254,569,1083715301
546,549,1083715794
546,450,1083715813
378,5,1083716171
66,571,1083716791
202,604,1083717196
462,169,1083717629
462,397,1083717648
230,558,1083717824
230,558,1083717859
653,450,1083717986
32,258,1083718076
513,76,1083718077
576,249,1083718091
565,249,1083718144
272,182,1083718171
450,361,1083718365
653,231,1083718410
231,462,1083718485
653,450,1083718593
578,182,1083718635
653,450,1083718835
43,637,1083718936
426,368,1083718950
123,549,1083719029
254,607,1083719049
627,395,1083719109
451,558,1083719229
627,395,1083719285
513,627,1083719349
653,450,1083719363
136,231,1083719456
513,426,1083719514
451,558,1083719517
231,462,1083719582
254,607,1083719671
195,362,1083719839
653,231,1083719998
513,550,1083720033
653,231,1083720036
653,231,1083720152
513,627,1083720194
225,651,1083720230
11,94,1083720387
11,276,1083720410
254,607,1083720514
627,386,1083720614
254,607,1083720736
600,299,1083720744
11,7,1083720946
546,627,1083721060
254,607,1083721085
254,607,1083721251
195,654,1083721396
11,498,1083721444
513,627,1083722089
513,56,1083722141
513,627,1083722272
513,550,1083722292
138,324,1083722511
513,627,1083722528
96,627,1083723048
11,363,1083723342
637,43,1083723385
432,479,1083723395
602,556,1083723695
96,637,1083723750
254,607,1083724003
478,607,1083724168
343,378,1083724548
640,598,1083724664
640,66,1083724883
254,160,1083724967
641,448,1083725026
656,143,1083725086
640,66,1083725237
546,627,1083725256
546,641,1083725275
640,240,1083725335
8,259,1083725430
8,637,1083725503
408,346,1083725809
115,299,1083726055
602,658,1083726065
169,462,1083726191
632,299,1083726223
632,408,1083726341
495,498,1083726372
326,558,1083726592
374,580,1083726697
169,425,1083726793
7,92,1083726947
632,195,1083726954
164,172,1083726986
498,495,1083727021
576,316,1083727373
633,151,1083727482
633,642,1083727560
632,530,1083727579
195,632,1083727650
576,278,1083727701
313,607,1083727828
374,637,1083728053
543,313,1083728091
533,301,1083728341
324,138,1083728618
313,543,1083728623
546,376,1083730705
462,231,1083730844
462,346,1083730866
8,637,1083731033
169,462,1083731080
8,659,1083731098
596,374,1083731138
169,90,1083731206
478,240,1083731748
649,67,1083731757
68,67,1083731777
374,206,1083731860
67,68,1083731918
602,46,1083731989
206,374,1083731993
602,46,1083731993
258,313,1083732234
450,352,1083732262
374,206,1083732319
649,68,1083732463
660,643,1083732479
240,478,1083732591
635,46,1083732605
374,206,1083732913
206,374,1083732953
346,462,1083733125
443,374,1083733234
430,380,1083733281
206,374,1083733293
656,658,1083733300
370,450,1083733306
656,661,1083733463
656,661,1083733468
380,430,1083733490
408,346,1083733534
380,398,1083733536
374,206,1083733559
332,617,1083733862
299,115,1083733874
374,206,1083734017
374,370,1083734253
374,299,1083734503
251,188,1083734555
299,374,1083734664
370,374,1083734773
374,299,1083734800
370,450,1083734831
479,650,1083735127
273,249,1083735132
251,188,1083735141
558,374,1083735158
450,370,1083735300
655,663,1083735310
254,562,1083735322
596,641,1083735420
596,563,1083735438
655,662,1083735445
596,299,1083735451
273,249,1083735535
370,450,1083735626
664,172,1083735689
346,408,1083735702
374,370,1083735763
543,313,1083735921
195,449,1083735928
546,641,1083736056
346,359,1083736071
450,370,1083736093
326,92,1083736110
558,374,1083736116
558,374,1083736127
663,196,1083736161
374,617,1083736272
28,662,1083736347
664,96,1083736370
664,326,1083736492
28,662,1083736536
663,5,1083736584
664,28,1083736594
664,663,1083736634
374,558,1083736644
617,374,1083736725
664,666,1083736756
558,374,1083736807
28,662,1083736807
664,663,1083736810
663,5,1083736819
450,5,1083736923
102,596,1083736924
664,667,1083736968
664,15,1083737018
664,334,1083737118
664,160,1083737299
374,617,1083737301
664,663,1083737343
220,179,1083737377
664,668,1083737435
664,669,1083737462
664,222,1083737509
664,28,1083737569
664,663,1083737614
5,663,1083737633
664,96,1083737708
664,95,1083737763
664,374,1083737858
663,5,1083737870
251,670,1083737899
92,7,1083737986
195,663,1083738017
7,92,1083738042
662,28,1083738051
195,663,1083738180
214,17,1083738223
251,557,1083738236
5,663,1083738482
663,5,1083738563
251,602,1083738610
664,222,1083738663
251,5,1083738766
663,5,1083738876
664,663,1083738911
96,663,1083738943
663,96,1083739033
5,663,1083739048
664,160,1083739147
563,587,1083739211
664,217,1083739228
195,663,1083739250
431,96,1083739262
563,480,1083739264
656,658,1083739270
586,673,1083739371
664,96,1083739466
664,374,1083739499
169,425,1083739518
664,663,1083739526
664,118,1083739569
664,674,1083739603
5,663,1083739621
558,326,1083739725
396,558,1083739824
663,5,1083739929
664,451,1083740006
5,663,1083740078
396,94,1083740092
664,663,1083740095
359,251,1083740267
195,663,1083740299
5,663,1083740359
663,5,1083740450
451,370,1083740680
640,598,1083740794
313,590,1083740938
96,663,1083740947
663,96,1083740990
649,650,1083741108
56,217,1083741168
663,96,1083741303
637,66,1083741374
96,663,1083741447
637,604,1083741460
663,670,1083741543
663,96,1083741628
513,30,1083741651
96,637,1083741854
230,558,1083741943
649,67,1083741949
612,386,1083741974
558,313,1083742096
382,179,1083742237
612,386,1083742425
640,240,1083742490
313,558,1083742543
90,169,1083742634
386,617,1083742670
388,224,1083742742
8,637,1083742807
675,658,1083742985
382,68,1083742997
676,90,1083743060
283,293,1083743106
352,450,1083743116
676,90,1083743140
673,607,1083743198
283,293,1083743207
676,293,1083743244
676,90,1083743295
8,651,1083743314
90,676,1083743449
310,339,1083743491
8,662,1083743535
677,522,1083743817
678,663,1083743853
92,585,1083743888
119,217,1083743893
678,662,1083743904
559,68,1083744043
90,676,1083744110
678,521,1083744530
498,495,1083744567
678,679,1083744575
96,680,1083744631
681,214,1083744647
313,558,1083744668
254,569,1083744769
96,547,1083744771
576,374,1083744840
57,374,1083744880
66,571,1083744892
548,502,1083744952
310,119,1083744969
468,437,1083745021
576,96,1083745061
450,352,1083745143
230,450,1083745176
483,602,1083745181
677,273,1083745201
258,313,1083745257
258,308,1083745277
254,569,1083745323
258,293,1083745335
370,352,1083745394
230,450,1083745455
450,230,1083745513
576,96,1083745542
682,663,1083745560
230,450,1083745585
230,67,1083745673
254,569,1083745686
67,230,1083745769
370,450,1083745880
431,96,1083745935
57,181,1083745985
66,571,1083745994
522,231,1083746002
522,231,1083746055
34,444,1083746203
425,169,1083746209
522,231,1083746221
363,217,1083746288
432,230,1083746338
522,231,1083746352
372,434,1083746459
616,326,1083746489
34,444,1083746497
254,569,1083746557
34,444,1083746581
5,663,1083746601
57,675,1083746633
34,444,1083746664
34,119,1083746683
635,585,1083746810
254,569,1083746901
596,222,1083747102
596,102,1083747112
179,340,1083747119
596,604,1083747133
677,683,1083747193
632,195,1083747218
557,251,1083747221
632,66,1083747231
565,68,1083747231
66,637,1083747258
319,397,1083747345
576,96,1083747363
254,569,1083747435
57,289,1083747436
596,91,1083747447
254,569,1083747486
632,444,1083747550
169,425,1083747682
596,231,1083747716
34,444,1083747751
254,569,1083747826
425,169,1083747901
34,468,1083747955
254,569,1083748061
382,179,1083748129
254,569,1083748149
88,57,1083748175
444,632,1083748274
34,444,1083748281
662,602,1083748299
292,330,1083748352
565,313,1083748360
479,360,1083748366
565,313,1083748423
576,249,1083748432
96,576,1083748470
372,434,1083748503
254,569,1083748520
602,66,1083748553
565,313,1083748563
152,616,1083748564
596,231,1083748570
576,96,1083748575
522,231,1083748586
596,102,1083748589
23,255,1083748589
576,313,1083748620
66,602,1083748653
152,616,1083748680
602,66,1083748694
34,444,1083748736
96,431,1083748747
34,444,1083748771
254,569,1083748773
596,231,1083748797
34,444,1083748805
236,576,1083748846
66,602,1083748870
254,569,1083748940
596,231,1083748979
23,255,1083749055
596,231,1083749062
596,266,1083749112
67,616,1083749117
641,432,1083749197
576,299,1083749283
8,637,1083749286
34,444,1083749296
585,67,1083749307
254,569,1083749330
565,343,1083749330
8,662,1083749365
565,231,1083749366
330,292,1083749406
34,468,1083749432
66,602,1083749473
596,240,1083749497
8,596,1083749548
23,255,1083749580
254,569,1083749634
179,687,1083749664
88,57,1083749679
254,569,1083749693
57,359,1083749702
34,444,1083749709
576,68,1083749709
635,585,1083749722
565,343,1083749750
34,468,1083749776
359,57,1083749778
254,240,1083749783
687,179,1083749815
254,569,1083749833
687,179,1083749835
662,602,1083749845
687,179,1083749854
688,575,1083749855
325,576,1083749864
574,689,1083749865
325,590,1083749885
62,299,1083749889
299,62,1083749904
576,68,1083749928
565,343,1083749930
254,569,1083749931
602,662,1083749951
299,62,1083749952
34,444,1083749962
240,254,1083749968
596,299,1083749999
34,444,1083750008
299,576,1083750011
254,240,1083750043
576,67,1083750060
240,254,1083750106
596,359,1083750108
292,330,1083750129
596,240,1083750149
308,258,1083750170
589,584,1083750206
596,240,1083750240
310,119,1083750258
589,408,1083750305
565,676,1083750314
88,57,1083750349
410,550,1083750353
34,468,1083750361
359,596,1083750366
634,293,1083750366
410,550,1083750367
596,359,1083750408
596,240,1083750463
57,359,1083750484
254,240,1083750490
254,569,1083750511
688,5,1083750558
67,576,1083750613
678,576,1083750637
596,562,1083750643
678,576,1083750667
576,67,1083750682
254,240,1083750797
34,444,1083750797
596,240,1083750817
565,343,1083750834
240,254,1083750845
330,292,1083750986
678,576,1083751032
565,343,1083751143
299,670,1083751146
678,299,1083751160
604,596,1083751168
550,543,1083751172
110,576,1083751186
254,569,1083751202
543,550,1083751218
576,110,1083751247
299,62,1083751264
254,569,1083751298
299,604,1083751341
504,429,1083751387
676,90,1083751405
676,90,1083751459
34,444,1083751474
352,370,1083751475
34,444,1083751507
254,569,1083751619
292,301,1083751623
292,463,1083751659
330,95,1083751696
292,95,1083751745
254,569,1083751786
504,230,1083751850
504,230,1083751857
292,330,1083751880
330,292,1083751939
90,301,1083752012
